Prob_N,Model_N,F1,F2,c,T,Sample,Obj_F,Total Solving Time (TST),CPLEX solving time (CST); ,Solv_Status,T_stage,DP Estimated Solving Time (DEST)
173,TPM_m,5600,6400,18,2000,1,127858351,7.761712846,2.976653337,optimal,-,-
173,FAL,5600,6400,18,2000,1,127858351,1122.812426,990.9563422,optimal,-,-
173,SHP,5600,6400,18,2000,1,127858351,525.3728023,447.0820589,optimal,-,-
173,weakl,5600,6400,18,2000,1,127902881,1813.040568,1459.028893,maxTimeLimit,11,1812.397358
173,envl,5600,6400,18,2000,1,127864752,1813.636739,1459.23244,maxTimeLimit,11,1814.660779
173,weakenvl,5600,6400,18,2000,1,127906616,1813.751739,1459.328489,maxTimeLimit,11,1813.59093
174,M_Agg,5600,6400,18,2000,2,127787126,1814.212227,1813.903344,maxTimeLimit,-,-
174,TPM,5600,6400,18,2000,2,127703387,347.4419608,160.0049272,optimal,-,-
174,TPM_m,5600,6400,18,2000,2,127703387,8.393607053,3.644779682,optimal,-,-
174,FAL,5600,6400,18,2000,2,127703387,1137.506033,997.8847773,optimal,-,-
174,SHP,5600,6400,18,2000,2,127703387,434.0062852,354.8453205,optimal,-,-
174,weakl,5600,6400,18,2000,2,127721689,1813.498472,1489.472717,maxTimeLimit,9,1435.766344
174,envl,5600,6400,18,2000,2,127709788,1813.968341,1489.471142,maxTimeLimit,9,1437.804811
174,weakenvl,5600,6400,18,2000,2,127734510,1813.856934,1489.360452,maxTimeLimit,9,1436.829315
175,M_Agg,5600,6400,18,2000,3,127460663,1814.527039,1814.180809,maxTimeLimit,-,-
175,TPM,5600,6400,18,2000,3,127430357,382.8504663,175.1781147,optimal,-,-
175,TPM_m,5600,6400,18,2000,3,127430357,8.033950085,3.120057344,optimal,-,-
175,FAL,5600,6400,18,2000,3,127430357,1145.970212,1015.265241,optimal,-,-
175,SHP,5600,6400,18,2000,3,127430357,458.2262411,362.9281852,optimal,-,-
175,weakl,5600,6400,18,2000,3,127534043,1814.450487,1486.17433,maxTimeLimit,9,1062.472275
175,envl,5600,6400,18,2000,3,127522129,1815.834048,1486.922288,maxTimeLimit,9,1064.356637
175,weakenvl,5600,6400,18,2000,3,127481900,1813.444245,1484.561533,maxTimeLimit,9,1063.453394
176,M_Agg,5600,6400,18,2000,4,126892876,1814.462111,1814.159084,maxTimeLimit,-,-
176,TPM,5600,6400,18,2000,4,126827251,446.7143545,194.5311608,optimal,-,-
176,TPM_m,5600,6400,18,2000,4,126827251,7.751629586,3.046179771,optimal,-,-
176,FAL,5600,6400,18,2000,4,126827251,1137.183041,1003.949742,optimal,-,-
176,SHP,5600,6400,18,2000,4,126827251,452.5173175,373.2334371,optimal,-,-
176,weakl,5600,6400,18,2000,4,126919789,1808.599905,1428.436986,maxTimeLimit,10,685.0911054
176,envl,5600,6400,18,2000,4,126908378,1815.203988,1434.423105,maxTimeLimit,10,686.4976836
176,weakenvl,5600,6400,18,2000,4,126908268,1813.310804,1432.384799,maxTimeLimit,10,686.3980989
177,M_Agg,5600,6400,26,90,1,5803507,1.241593599,1.169618607,optimal,-,-
177,TPM,5600,6400,26,90,1,5803507,0.559651136,0.260268688,optimal,-,-
177,TPM_m,5600,6400,26,90,1,5803507,0.402673683,0.209479332,optimal,-,-
177,FAL,5600,6400,26,90,1,5803507,0.455961704,0.224998951,optimal,-,-
177,SHP,5600,6400,26,90,1,5803507,0.375545025,0.225513697,optimal,-,-
177,weakl,5600,6400,26,90,1,5803507,306.5165115,2.501315832,optimal,14,308.9223802
177,envl,5600,6400,26,90,1,5803507,306.2128647,2.118927002,optimal,14,308.5562008
177,weakenvl,5600,6400,26,90,1,5803507,306.7052761,2.608150721,optimal,14,309.0018746
178,M_Agg,5600,6400,26,90,2,5838514,2.180047035,2.132971525,optimal,-,-
178,TPM,5600,6400,26,90,2,5838514,0.583651304,0.261551857,optimal,-,-
178,TPM_m,5600,6400,26,90,2,5838514,0.36797773,0.174777985,optimal,-,-
178,FAL,5600,6400,26,90,2,5838514,0.477699041,0.225231171,optimal,-,-
178,SHP,5600,6400,26,90,2,5838514,0.360512257,0.206195116,optimal,-,-
178,weakl,5600,6400,26,90,2,5838514,320.3221954,2.647117615,optimal,16,310.9334802
178,envl,5600,6400,26,90,2,5838514,320.1756468,2.438961029,optimal,16,310.6788519
178,weakenvl,5600,6400,26,90,2,5838514,320.3532518,2.610044956,optimal,16,311.0460942
179,M_Agg,5600,6400,26,90,3,5781029,2.361013889,2.310470581,optimal,-,-
179,TPM,5600,6400,26,90,3,5781029,0.582919836,0.261685371,optimal,-,-
179,TPM_m,5600,6400,26,90,3,5781029,0.374667399,0.172428608,optimal,-,-
179,FAL,5600,6400,26,90,3,5781029,0.434994698,0.222307444,optimal,-,-
179,SHP,5600,6400,26,90,3,5781029,0.380428791,0.219329119,optimal,-,-
179,weakl,5600,6400,26,90,3,5781029,304.9258096,2.511463165,optimal,14,306.5353871
179,envl,5600,6400,26,90,3,5781029,304.3982343,1.906720638,optimal,14,306.3622556
179,weakenvl,5600,6400,26,90,3,5781029,305.2230644,2.733161926,optimal,14,306.732091
180,M_Agg,5600,6400,26,90,4,5808446,2.465306759,2.412050486,optimal,-,-
180,TPM,5600,6400,26,90,4,5808446,0.573215485,0.248493433,optimal,-,-
180,TPM_m,5600,6400,26,90,4,5808446,0.36716961,0.174459219,optimal,-,-
180,FAL,5600,6400,26,90,4,5808446,0.450845003,0.225977182,optimal,-,-
180,SHP,5600,6400,26,90,4,5808446,0.373072863,0.214876413,optimal,-,-
180,weakl,5600,6400,26,90,4,5808446,303.9250044,2.747414112,optimal,15,310.4834621
180,envl,5600,6400,26,90,4,5808446,303.4380573,2.18979001,optimal,15,310.3640659
180,weakenvl,5600,6400,26,90,4,5808446,303.7259063,2.476696253,optimal,15,310.5460141
181,M_Agg,5600,6400,26,100,1,6477270,2.353499413,2.304712772,optimal,-,-
181,TPM,5600,6400,26,100,1,6477270,0.70164609,0.317891359,optimal,-,-
181,TPM_m,5600,6400,26,100,1,6477270,0.397705471,0.186466694,optimal,-,-
181,FAL,5600,6400,26,100,1,6477270,0.618605852,0.248245716,optimal,-,-
181,SHP,5600,6400,26,100,1,6477270,0.539503813,0.359580755,optimal,-,-
181,weakl,5600,6400,26,100,1,6477270,314.5609115,2.588864803,optimal,12,315.4836741
181,envl,5600,6400,26,100,1,6477270,314.7034691,2.628169775,optimal,12,315.457792
181,weakenvl,5600,6400,26,100,1,6477270,314.8821546,2.81276989,optimal,12,315.6217434
182,M_Agg,5600,6400,26,100,2,6420987,2.576242208,2.526475191,optimal,-,-
182,TPM,5600,6400,26,100,2,6420987,0.703231335,0.308325052,optimal,-,-
182,TPM_m,5600,6400,26,100,2,6420987,0.433195115,0.196554899,optimal,-,-
182,FAL,5600,6400,26,100,2,6420987,0.87356019,0.544141531,optimal,-,-
182,SHP,5600,6400,26,100,2,6420987,0.43927598,0.25637269,optimal,-,-
182,weakl,5600,6400,26,100,2,6420987,302.7298228,2.425775051,optimal,12,319.1979339
182,envl,5600,6400,26,100,2,6420987,302.9092617,2.521695614,optimal,12,319.1746477
182,weakenvl,5600,6400,26,100,2,6420987,303.097239,2.705056429,optimal,12,319.3360246
183,M_Agg,5600,6400,26,100,3,6435233,2.473899126,2.406474352,optimal,-,-
183,TPM,5600,6400,26,100,3,6435233,0.716291428,0.316032648,optimal,-,-
183,TPM_m,5600,6400,26,100,3,6435233,0.428149402,0.204573631,optimal,-,-
183,FAL,5600,6400,26,100,3,6435233,0.569503546,0.269968033,optimal,-,-
183,SHP,5600,6400,26,100,3,6435233,0.558144808,0.356562853,optimal,-,-
183,weakl,5600,6400,26,100,3,6435233,320.7181096,2.824300289,optimal,13,321.6525094
183,envl,5600,6400,26,100,3,6435233,320.4054756,2.424708605,optimal,13,321.6071676
183,weakenvl,5600,6400,26,100,3,6435233,320.4787567,2.495573997,optimal,13,321.8455984
184,M_Agg,5600,6400,26,100,4,6377823,2.37915206,2.334280252,optimal,-,-
184,TPM,5600,6400,26,100,4,6377823,0.641437769,0.28659606,optimal,-,-
184,TPM_m,5600,6400,26,100,4,6377823,0.767222727,0.554455757,optimal,-,-
184,FAL,5600,6400,26,100,4,6377823,0.595597744,0.240732193,optimal,-,-
184,SHP,5600,6400,26,100,4,6377823,0.496375084,0.323734522,optimal,-,-
184,weakl,5600,6400,26,100,4,6377823,323.9258525,2.327736616,optimal,13,321.7124727
184,envl,5600,6400,26,100,4,6377823,323.8129615,2.117052317,optimal,13,321.7335915
184,weakenvl,5600,6400,26,100,4,6377823,324.0288233,2.334994316,optimal,13,321.956346
185,M_Agg,5600,6400,26,120,1,7636291,3.057103634,3.002102137,optimal,-,-
185,TPM,5600,6400,26,120,1,7636291,0.969527006,0.450459719,optimal,-,-
185,TPM_m,5600,6400,26,120,1,7636291,0.767115197,0.471736908,optimal,-,-
185,FAL,5600,6400,26,120,1,7636291,0.748376608,0.299557209,optimal,-,-
185,SHP,5600,6400,26,120,1,7636291,0.531723022,0.29371953,optimal,-,-
185,weakl,5600,6400,26,120,1,7636291,329.4179507,2.994907379,optimal,11,320.6911234
185,envl,5600,6400,26,120,1,7636291,329.5708922,2.965214968,optimal,11,320.7752599
185,weakenvl,5600,6400,26,120,1,7636291,329.7392794,3.136162758,optimal,11,320.9558098
186,M_Agg,5600,6400,26,120,2,7665612,3.205003738,3.148610115,optimal,-,-
186,TPM,5600,6400,26,120,2,7665612,0.902411222,0.358710289,optimal,-,-
186,TPM_m,5600,6400,26,120,2,7665612,0.502073395,0.235766172,optimal,-,-
186,FAL,5600,6400,26,120,2,7665612,0.656355381,0.285576582,optimal,-,-
186,SHP,5600,6400,26,120,2,7665612,0.51876688,0.280929089,optimal,-,-
186,weakl,5600,6400,26,120,2,7665612,312.5481248,2.921294689,optimal,10,321.5240157
186,envl,5600,6400,26,120,2,7665612,312.6393412,2.847612619,optimal,10,321.5148896
186,weakenvl,5600,6400,26,120,2,7665612,313.1355341,3.346465826,optimal,10,321.7111199
187,M_Agg,5600,6400,26,120,3,7892455,2.896034002,2.833891153,optimal,-,-
187,TPM,5600,6400,26,120,3,7892455,0.96929884,0.441578388,optimal,-,-
187,TPM_m,5600,6400,26,120,3,7892455,0.481698223,0.227503538,optimal,-,-
187,FAL,5600,6400,26,120,3,7892455,0.78680706,0.326727867,optimal,-,-
187,SHP,5600,6400,26,120,3,7892455,0.534674644,0.287901878,optimal,-,-
187,weakl,5600,6400,26,120,3,7892455,320.9579628,3.125789881,optimal,10,320.7817338
187,envl,5600,6400,26,120,3,7892455,320.911171,2.913418055,optimal,10,320.6996554
187,weakenvl,5600,6400,26,120,3,7892455,320.9217472,2.93006134,optimal,10,320.6832511
188,M_Agg,5600,6400,26,120,4,7697398,2.967948675,2.902567387,optimal,-,-
188,TPM,5600,6400,26,120,4,7697398,0.973958254,0.456180811,optimal,-,-
188,TPM_m,5600,6400,26,120,4,7697398,0.50915158,0.220012903,optimal,-,-
188,FAL,5600,6400,26,120,4,7697398,0.710283756,0.296239376,optimal,-,-
188,SHP,5600,6400,26,120,4,7697398,0.529893398,0.278455019,optimal,-,-
188,weakl,5600,6400,26,120,4,7697398,319.8404552,2.756392002,optimal,10,323.1023895
188,envl,5600,6400,26,120,4,7697398,319.9796351,2.756475925,optimal,10,323.1335027
188,weakenvl,5600,6400,26,120,4,7697398,320.0266785,2.801799297,optimal,10,323.138382
189,M_Agg,5600,6400,26,150,1,9588860,3.967338562,3.897790194,optimal,-,-
189,TPM,5600,6400,26,150,1,9588860,1.556548834,0.594731808,optimal,-,-
189,TPM_m,5600,6400,26,150,1,9588860,0.59848834,0.281151772,optimal,-,-
189,FAL,5600,6400,26,150,1,9588860,1.018810511,0.470353603,optimal,-,-
189,SHP,5600,6400,26,150,1,9588860,0.792295218,0.44012022,optimal,-,-
189,weakl,5600,6400,26,150,1,9588860,332.74952,4.118256807,optimal,9,327.4141384
189,envl,5600,6400,26,150,1,9588860,332.5294113,3.696094036,optimal,9,327.3912143
189,weakenvl,5600,6400,26,150,1,9588860,332.7605199,3.923848867,optimal,9,327.4352948
190,M_Agg,5600,6400,26,150,2,9622756,3.751526356,3.697602987,optimal,-,-
190,TPM,5600,6400,26,150,2,9622756,1.502597094,0.58912921,optimal,-,-
190,TPM_m,5600,6400,26,150,2,9622756,0.720002333,0.278913021,optimal,-,-
190,FAL,5600,6400,26,150,2,9622756,1.153846979,0.559936047,optimal,-,-
190,SHP,5600,6400,26,150,2,9622756,0.898395538,0.553615332,optimal,-,-
190,weakl,5600,6400,26,150,2,9622756,309.5789974,4.832892656,optimal,8,330.7130861
190,envl,5600,6400,26,150,2,9622756,309.3784041,4.325295687,optimal,8,332.1687024
190,weakenvl,5600,6400,26,150,2,9622756,309.0240586,3.972284555,optimal,8,332.7236338
191,M_Agg,5600,6400,26,150,3,9454245,3.520823717,3.462969542,optimal,-,-
191,TPM,5600,6400,26,150,3,9454245,1.394487619,0.572656631,optimal,-,-
191,TPM_m,5600,6400,26,150,3,9454245,0.606209632,0.269425631,optimal,-,-
191,FAL,5600,6400,26,150,3,9454245,1.050425053,0.476719618,optimal,-,-
191,SHP,5600,6400,26,150,3,9454245,0.908349991,0.44293046,optimal,-,-
191,weakl,5600,6400,26,150,3,9454245,330.2405853,3.495807171,optimal,9,341.73477
191,envl,5600,6400,26,150,3,9454245,330.6465602,3.675857782,optimal,9,344.1462698
191,weakenvl,5600,6400,26,150,3,9454245,330.742271,3.773531675,optimal,9,345.5468509
192,M_Agg,5600,6400,26,150,4,9608230,3.887176514,3.829732656,optimal,-,-
192,TPM,5600,6400,26,150,4,9608230,1.379667044,0.571344852,optimal,-,-
192,TPM_m,5600,6400,26,150,4,9608230,0.598279908,0.257217407,optimal,-,-
192,FAL,5600,6400,26,150,4,9608230,1.1067698,0.460760117,optimal,-,-
192,SHP,5600,6400,26,150,4,9608230,0.791795492,0.440198183,optimal,-,-
192,weakl,5600,6400,26,150,4,9608230,337.0874508,4.094883442,optimal,9,344.4771912
192,envl,5600,6400,26,150,4,9608230,337.0104816,3.800908804,optimal,9,346.8600339
192,weakenvl,5600,6400,26,150,4,9608230,337.2143298,4.000957012,optimal,9,349.6745756
193,M_Agg,5600,6400,26,200,1,12799942,7.404838324,7.342297792,optimal,-,-
193,TPM,5600,6400,26,200,1,12799942,2.305104494,0.945049047,optimal,-,-
193,TPM_m,5600,6400,26,200,1,12799942,0.753185184,0.327232122,optimal,-,-
193,FAL,5600,6400,26,200,1,12799942,1.71726346,0.670245647,optimal,-,-
193,SHP,5600,6400,26,200,1,12799942,1.507029057,0.825499535,optimal,-,-
193,weakl,5600,6400,26,200,1,12799942,345.9453108,8.183467865,optimal,7,338.0500605
193,envl,5600,6400,26,200,1,12799942,351.6393637,13.37090707,optimal,7,341.2768102
193,weakenvl,5600,6400,26,200,1,12799942,353.913876,15.64287114,optimal,7,343.7583823
194,M_Agg,5600,6400,26,200,2,12665242,4.313909054,4.256884575,optimal,-,-
194,TPM,5600,6400,26,200,2,12665242,2.367187262,0.931374788,optimal,-,-
194,TPM_m,5600,6400,26,200,2,12665242,0.755139534,0.320895433,optimal,-,-
194,FAL,5600,6400,26,200,2,12665242,1.840093851,0.724585772,optimal,-,-
194,SHP,5600,6400,26,200,2,12665242,1.377730131,0.7868433,optimal,-,-
194,weakl,5600,6400,26,200,2,12665242,353.6657333,4.878350973,optimal,8,352.19514
194,envl,5600,6400,26,200,2,12665242,357.2886738,7.957549572,optimal,8,376.3133945
194,weakenvl,5600,6400,26,200,2,12665242,360.3169267,10.98718834,optimal,8,356.2495941
195,M_Agg,5600,6400,26,200,3,12836969,9.78971839,9.722363234,optimal,-,-
195,TPM,5600,6400,26,200,3,12836969,2.344703674,0.934850931,optimal,-,-
195,TPM_m,5600,6400,26,200,3,12836969,0.80005754,0.326440811,optimal,-,-
195,FAL,5600,6400,26,200,3,12836969,1.681484222,0.7312181,optimal,-,-
195,SHP,5600,6400,26,200,3,12836969,1.418175697,0.804234982,optimal,-,-
195,weakl,5600,6400,26,200,3,12836969,341.21027,8.319871902,optimal,8,353.1407578
195,envl,5600,6400,26,200,3,12836969,341.5016163,8.285659313,optimal,8,379.0357199
195,weakenvl,5600,6400,26,200,3,12836969,347.2531698,14.02825618,optimal,8,358.5678028
196,M_Agg,5600,6400,26,200,4,12682256,5.923698902,5.859084129,optimal,-,-
196,TPM,5600,6400,26,200,4,12682256,2.3189044,0.850836039,optimal,-,-
196,TPM_m,5600,6400,26,200,4,12682256,0.795651308,0.329402685,optimal,-,-
196,FAL,5600,6400,26,200,4,12682256,1.81938386,0.671379805,optimal,-,-
196,SHP,5600,6400,26,200,4,12682256,1.361237526,0.760531664,optimal,-,-
196,weakl,5600,6400,26,200,4,12682256,311.3789281,5.799718618,optimal,7,366.2717384
196,envl,5600,6400,26,200,4,12682256,314.6775872,8.699894428,optimal,7,400.1564663
196,weakenvl,5600,6400,26,200,4,12682256,313.5495569,7.571205139,optimal,7,369.6021382
197,M_Agg,5600,6400,26,300,1,19161818,48.37498093,48.29608297,optimal,-,-
197,TPM,5600,6400,26,300,1,19161818,5.341757536,1.891414642,optimal,-,-
197,TPM_m,5600,6400,26,300,1,19161818,1.171603302,0.446035624,optimal,-,-
197,FAL,5600,6400,26,300,1,19161818,4.002797604,1.662850618,optimal,-,-
197,SHP,5600,6400,26,300,1,19161818,3.433359861,1.79501605,optimal,-,-
197,weakl,5600,6400,26,300,1,19161818,402.5256286,30.52696109,optimal,7,402.6797816
197,envl,5600,6400,26,300,1,19161818,491.7857006,119.2698867,optimal,7,436.6070979
197,weakenvl,5600,6400,26,300,1,19161818,403.8787229,31.33194137,optimal,7,405.0148845
198,M_Agg,5600,6400,26,300,2,19059424,64.66641784,64.59149361,optimal,-,-
198,TPM,5600,6400,26,300,2,19059424,5.324351549,1.910595655,optimal,-,-
198,TPM_m,5600,6400,26,300,2,19059424,1.206342917,0.553762913,optimal,-,-
198,FAL,5600,6400,26,300,2,19059424,3.860224485,1.477477312,optimal,-,-
198,SHP,5600,6400,26,300,2,19059424,3.696855545,2.208733082,optimal,-,-
198,weakl,5600,6400,26,300,2,19059424,357.4482045,40.63227057,optimal,7,632.7404291
198,envl,5600,6400,26,300,2,19059424,368.1779757,50.73383093,optimal,7,765.6065892
198,weakenvl,5600,6400,26,300,2,19059424,369.5897618,52.1413455,optimal,7,631.3506038
199,M_Agg,5600,6400,26,300,3,19155873,14.55707264,14.48289466,optimal,-,-
199,TPM,5600,6400,26,300,3,19155873,5.234243393,1.898427725,optimal,-,-
199,TPM_m,5600,6400,26,300,3,19155873,1.116085765,0.467806339,optimal,-,-
199,FAL,5600,6400,26,300,3,19155873,3.731848955,1.511974573,optimal,-,-
199,SHP,5600,6400,26,300,3,19155873,3.406053066,1.964936018,optimal,-,-
199,weakl,5600,6400,26,300,3,19155873,393.7341923,15.42799473,optimal,8,645.0006031
199,envl,5600,6400,26,300,3,19155873,425.9846019,47.00236154,optimal,8,836.0740674
199,weakenvl,5600,6400,26,300,3,19155873,391.3905112,12.37585282,optimal,8,691.0176823
200,M_Agg,5600,6400,26,300,4,19123548,25.49286032,25.41599846,optimal,-,-
200,TPM,5600,6400,26,300,4,19123548,5.185710669,1.870346546,optimal,-,-
200,TPM_m,5600,6400,26,300,4,19123548,1.140746857,0.472749233,optimal,-,-
200,FAL,5600,6400,26,300,4,19123548,3.784354687,1.502281189,optimal,-,-
200,SHP,5600,6400,26,300,4,19123548,3.320374012,1.979434013,optimal,-,-
200,weakl,5600,6400,26,300,4,19123548,457.0111007,41.83207488,optimal,8,678.0415427
200,envl,5600,6400,26,300,4,19123548,460.4801135,44.73296475,optimal,8,890.5530012
200,weakenvl,5600,6400,26,300,4,19123548,455.2005422,39.44855523,optimal,8,725.0472254
201,M_Agg,5600,6400,26,500,1,31943661,1815.855262,1815.758349,maxTimeLimit,-,-
201,TPM,5600,6400,26,500,1,31943661,14.4652617,4.77148962,optimal,-,-
201,TPM_m,5600,6400,26,500,1,31943661,1.908464433,0.748197079,optimal,-,-
201,FAL,5600,6400,26,500,1,31943661,10.85069084,4.2797997,optimal,-,-
201,SHP,5600,6400,26,500,1,31943661,11.25010204,7.275709391,optimal,-,-
201,weakl,5600,6400,26,500,1,31943661,1322.768219,993.1983836,optimal,7,672.7369164
201,envl,5600,6400,26,500,1,31943661,1807.783666,1477.719699,maxTimeLimit,7,887.52286
201,weakenvl,5600,6400,26,500,1,31943661,1309.2216,979.1587937,optimal,7,877.299415
202,M_Agg,5600,6400,26,500,2,31759793,311.2910192,311.1849041,optimal,-,-
202,TPM,5600,6400,26,500,2,31759793,14.71494532,5.012034655,optimal,-,-
202,TPM_m,5600,6400,26,500,2,31759793,1.956720541,0.740576267,optimal,-,-
202,FAL,5600,6400,26,500,2,31759793,11.29726672,4.400743484,optimal,-,-
202,SHP,5600,6400,26,500,2,31759793,11.53434539,7.498891115,optimal,-,-
202,weakl,5600,6400,26,500,2,31759793,406.4889007,78.37165689,optimal,7,795.8372944
202,envl,5600,6400,26,500,2,31759793,650.0478883,321.4722354,optimal,7,889.4086276
202,weakenvl,5600,6400,26,500,2,31759793,608.2580755,279.6767855,optimal,7,1003.751161
203,M_Agg,5600,6400,26,500,3,31577179,261.9302816,261.8268132,optimal,-,-
203,TPM,5600,6400,26,500,3,31577179,14.36862993,4.94199276,optimal,-,-
203,TPM_m,5600,6400,26,500,3,31577179,1.92109952,0.730732441,optimal,-,-
203,FAL,5600,6400,26,500,3,31577179,10.93750238,4.223207474,optimal,-,-
203,SHP,5600,6400,26,500,3,31577179,12.46596098,7.732783318,optimal,-,-
203,weakl,5600,6400,26,500,3,31577179,525.8979506,147.1214111,optimal,7,1147.265824
203,envl,5600,6400,26,500,3,31577179,643.9003374,264.5899277,optimal,7,1180.489764
203,weakenvl,5600,6400,26,500,3,31577179,527.5086839,148.2049065,optimal,7,1305.300158
204,M_Agg,5600,6400,26,500,4,31983214,64.58416963,64.47696877,optimal,-,-
204,TPM,5600,6400,26,500,4,31983214,15.28413463,5.358881712,optimal,-,-
204,TPM_m,5600,6400,26,500,4,31983214,1.918201184,0.728068113,optimal,-,-
204,FAL,5600,6400,26,500,4,31983214,10.91276145,4.310945749,optimal,-,-
204,SHP,5600,6400,26,500,4,31983214,10.63413453,6.551751614,optimal,-,-
204,weakl,5600,6400,26,500,4,31983214,435.7925958,63.53359818,optimal,7,1470.183426
204,envl,5600,6400,26,500,4,31983214,448.3595487,75.46828508,optimal,7,1472.67887
204,weakenvl,5600,6400,26,500,4,31983214,1064.2093,691.3172522,optimal,7,1626.861794
205,M_Agg,5600,6400,26,1000,1,63755102,1818.472814,1818.312726,maxTimeLimit,-,-
205,TPM,5600,6400,26,1000,1,63755102,62.23242521,21.22385764,optimal,-,-
205,TPM_m,5600,6400,26,1000,1,63755102,3.871904633,1.364130974,optimal,-,-
205,FAL,5600,6400,26,1000,1,63755102,68.95892239,41.50866532,optimal,-,-
205,SHP,5600,6400,26,1000,1,63755102,40.75657225,23.58686924,optimal,-,-
205,weakl,5600,6400,26,1000,1,63755102,1815.169731,1455.85659,maxTimeLimit,7,1814.773109
205,envl,5600,6400,26,1000,1,63755102,1815.326736,1455.615713,maxTimeLimit,7,1813.591405
205,weakenvl,5600,6400,26,1000,1,63766494,1815.028585,1455.296483,maxTimeLimit,7,1813.690076
206,M_Agg,5600,6400,26,1000,2,63519218,1815.03166,1814.832057,maxTimeLimit,-,-
206,TPM,5600,6400,26,1000,2,63511775,61.20374203,21.3182528,optimal,-,-
206,TPM_m,5600,6400,26,1000,2,63511775,3.902643485,1.390017986,optimal,-,-
206,FAL,5600,6400,26,1000,2,63511775,70.66048193,42.12086391,optimal,-,-
206,SHP,5600,6400,26,1000,2,63511775,41.12828064,24.09325337,optimal,-,-
206,weakl,5600,6400,26,1000,2,63515411,1812.203019,1452.228623,maxTimeLimit,7,1813.939018
206,envl,5600,6400,26,1000,2,63528418,1814.372433,1453.985396,maxTimeLimit,7,1812.749257
206,weakenvl,5600,6400,26,1000,2,63519088,1814.454063,1454.061902,maxTimeLimit,7,1813.495232
207,M_Agg,5600,6400,26,1000,3,63243181,1810.796009,1810.635864,maxTimeLimit,-,-
207,TPM,5600,6400,26,1000,3,63238358,61.30718565,20.93928862,optimal,-,-
207,TPM_m,5600,6400,26,1000,3,63238358,3.805103932,1.354592085,optimal,-,-
207,FAL,5600,6400,26,1000,3,63238358,69.12326455,42.197891,optimal,-,-
207,SHP,5600,6400,26,1000,3,63238358,43.81685185,24.53937459,optimal,-,-
207,weakl,5600,6400,26,1000,3,63239722,1817.568359,1506.051039,maxTimeLimit,7,1813.256838
